#,target,auid,jd,mag,uncertainty,fainterthan,band,type,observer,airmass,transformed
280,WASP-52,000-BLD-637,2457284.49473,12.225,0.007,False,Johnson V,CCD,STAC,,False
281,WASP-52,000-BLD-637,2457284.49527,12.216,0.007,False,Johnson V,CCD,STAC,,False
282,WASP-52,000-BLD-637,2457284.49580,12.228,0.008,False,Johnson V,CCD,STAC,,False
283,WASP-52,000-BLD-637,2457284.49634,12.218,0.008,False,Johnson V,CCD,STAC,,False
284,WASP-52,000-BLD-637,2457284.49688,12.219,0.009,False,Johnson V,CCD,STAC,,False
285,WASP-52,000-BLD-637,2457284.49795,12.218,0.009,False,Johnson V,CCD,STAC,,False
286,WASP-52,000-BLD-637,2457284.49848,12.228,0.008,False,Johnson V,CCD,STAC,,False
287,WASP-52,000-BLD-637,2457284.49956,12.230,0.007,False,Johnson V,CCD,STAC,,False
288,WASP-52,000-BLD-637,2457284.50009,12.203,0.007,False,Johnson V,CCD,STAC,,False
289,WASP-52,000-BLD-637,2457284.50117,12.211,0.007,False,Johnson V,CCD,STAC,,False
290,WASP-52,000-BLD-637,2457284.50170,12.224,0.007,False,Johnson V,CCD,STAC,,False
291,WASP-52,000-BLD-637,2457284.50223,12.239,0.007,False,Johnson V,CCD,STAC,,False
292,WASP-52,000-BLD-637,2457284.50278,12.227,0.007,False,Johnson V,CCD,STAC,,False
293,WASP-52,000-BLD-637,2457284.50331,12.242,0.007,False,Johnson V,CCD,STAC,,False
294,WASP-52,000-BLD-637,2457284.50385,12.214,0.007,False,Johnson V,CCD,STAC,,False
295,WASP-52,000-BLD-637,2457284.50492,12.232,0.007,False,Johnson V,CCD,STAC,,False
296,WASP-52,000-BLD-637,2457284.50546,12.225,0.007,False,Johnson V,CCD,STAC,,False
297,WASP-52,000-BLD-637,2457284.50600,12.202,0.007,False,Johnson V,CCD,STAC,,False
298,WASP-52,000-BLD-637,2457284.50653,12.225,0.007,False,Johnson V,CCD,STAC,,False
299,WASP-52,000-BLD-637,2457284.50707,12.249,0.007,False,Johnson V,CCD,STAC,,False
300,WASP-52,000-BLD-637,2457284.50760,12.209,0.007,False,Johnson V,CCD,STAC,,False
301,WASP-52,000-BLD-637,2457284.50814,12.227,0.007,False,Johnson V,CCD,STAC,,False
302,WASP-52,000-BLD-637,2457296.372037,12.715,0.015,False,Johnson B,CCD,KPRB,,False
303,WASP-52,000-BLD-637,2457296.372037,12.126,0.015,False,Johnson V,CCD,KPRB,,False
304,WASP-52,000-BLD-637,2457296.373403,12.705,0.016,False,Johnson B,CCD,KPRB,,False
305,WASP-52,000-BLD-637,2457296.373403,12.116,0.016,False,Johnson V,CCD,KPRB,,False
306,WASP-52,000-BLD-637,2457296.375486,12.674,0.015,False,Johnson B,CCD,KPRB,,False
307,WASP-52,000-BLD-637,2457296.375486,12.085,0.015,False,Johnson V,CCD,KPRB,,False
308,WASP-52,000-BLD-637,2457296.377569,12.714,0.016,False,Johnson B,CCD,KPRB,,False
309,WASP-52,000-BLD-637,2457296.377569,12.125,0.016,False,Johnson V,CCD,KPRB,,False
310,WASP-52,000-BLD-637,2457296.379653,12.677,0.015,False,Johnson B,CCD,KPRB,,False
311,WASP-52,000-BLD-637,2457296.379653,12.088,0.015,False,Johnson V,CCD,KPRB,,False
312,WASP-52,000-BLD-637,2457296.381736,12.707,0.015,False,Johnson B,CCD,KPRB,,False
313,WASP-52,000-BLD-637,2457296.381736,12.118,0.015,False,Johnson V,CCD,KPRB,,False
314,WASP-52,000-BLD-637,2457296.383819,12.713,0.016,False,Johnson B,CCD,KPRB,,False
315,WASP-52,000-BLD-637,2457296.383819,12.124,0.016,False,Johnson V,CCD,KPRB,,False
316,WASP-52,000-BLD-637,2457296.385903,12.717,0.015,False,Johnson B,CCD,KPRB,,False
317,WASP-52,000-BLD-637,2457296.385903,12.128,0.015,False,Johnson V,CCD,KPRB,,False
318,WASP-52,000-BLD-637,2457296.387986,12.725,0.015,False,Johnson B,CCD,KPRB,,False
319,WASP-52,000-BLD-637,2457296.387986,12.136,0.015,False,Johnson V,CCD,KPRB,,False
320,WASP-52,000-BLD-637,2457296.390069,12.704,0.015,False,Johnson B,CCD,KPRB,,False
321,WASP-52,000-BLD-637,2457296.390069,12.115,0.015,False,Johnson V,CCD,KPRB,,False
322,WASP-52,000-BLD-637,2457296.392153,12.727,0.016,False,Johnson B,CCD,KPRB,,False
323,WASP-52,000-BLD-637,2457296.392153,12.138,0.016,False,Johnson V,CCD,KPRB,,False
324,WASP-52,000-BLD-637,2457296.394236,12.706,0.015,False,Johnson B,CCD,KPRB,,False
325,WASP-52,000-BLD-637,2457296.394236,12.117,0.015,False,Johnson V,CCD,KPRB,,False
326,WASP-52,000-BLD-637,2457296.396319,12.731,0.015,False,Johnson B,CCD,KPRB,,False
327,WASP-52,000-BLD-637,2457296.396319,12.142,0.015,False,Johnson V,CCD,KPRB,,False
328,WASP-52,000-BLD-637,2457296.398403,12.714,0.015,False,Johnson B,CCD,KPRB,,False
329,WASP-52,000-BLD-637,2457296.398403,12.125,0.015,False,Johnson V,CCD,KPRB,,False
330,WASP-52,000-BLD-637,2457296.400486,12.765,0.016,False,Johnson B,CCD,KPRB,,False
331,WASP-52,000-BLD-637,2457296.400486,12.176,0.016,False,Johnson V,CCD,KPRB,,False
332,WASP-52,000-BLD-637,2457296.402569,12.780,0.016,False,Johnson B,CCD,KPRB,,False
333,WASP-52,000-BLD-637,2457296.402569,12.191,0.016,False,Johnson V,CCD,KPRB,,False
334,WASP-52,000-BLD-637,2457296.404653,12.696,0.015,False,Johnson B,CCD,KPRB,,False
335,WASP-52,000-BLD-637,2457296.404653,12.107,0.015,False,Johnson V,CCD,KPRB,,False
336,WASP-52,000-BLD-637,2457296.406736,12.696,0.015,False,Johnson B,CCD,KPRB,,False
337,WASP-52,000-BLD-637,2457296.406736,12.107,0.015,False,Johnson V,CCD,KPRB,,False
338,WASP-52,000-BLD-637,2457296.408819,12.738,0.016,False,Johnson B,CCD,KPRB,,False
339,WASP-52,000-BLD-637,2457296.408819,12.149,0.016,False,Johnson V,CCD,KPRB,,False
340,WASP-52,000-BLD-637,2457296.410903,12.731,0.016,False,Johnson B,CCD,KPRB,,False
341,WASP-52,000-BLD-637,2457296.410903,12.142,0.016,False,Johnson V,CCD,KPRB,,False
342,WASP-52,000-BLD-637,2457296.412986,12.738,0.015,False,Johnson B,CCD,KPRB,,False
343,WASP-52,000-BLD-637,2457296.412986,12.149,0.015,False,Johnson V,CCD,KPRB,,False
344,WASP-52,000-BLD-637,2457296.415069,12.706,0.015,False,Johnson B,CCD,KPRB,,False
345,WASP-52,000-BLD-637,2457296.415069,12.117,0.015,False,Johnson V,CCD,KPRB,,False
346,WASP-52,000-BLD-637,2457296.417153,12.721,0.016,False,Johnson B,CCD,KPRB,,False
347,WASP-52,000-BLD-637,2457296.417153,12.132,0.016,False,Johnson V,CCD,KPRB,,False
348,WASP-52,000-BLD-637,2457296.419236,12.723,0.015,False,Johnson B,CCD,KPRB,,False
349,WASP-52,000-BLD-637,2457296.419236,12.134,0.015,False,Johnson V,CCD,KPRB,,False
350,WASP-52,000-BLD-637,2457296.421319,12.747,0.015,False,Johnson B,CCD,KPRB,,False
351,WASP-52,000-BLD-637,2457296.421319,12.158,0.015,False,Johnson V,CCD,KPRB,,False
352,WASP-52,000-BLD-637,2457296.423403,12.752,0.016,False,Johnson B,CCD,KPRB,,False
353,WASP-52,000-BLD-637,2457296.423403,12.163,0.016,False,Johnson V,CCD,KPRB,,False
354,WASP-52,000-BLD-637,2457296.425486,12.746,0.016,False,Johnson B,CCD,KPRB,,False
355,WASP-52,000-BLD-637,2457296.425486,12.157,0.016,False,Johnson V,CCD,KPRB,,False
356,WASP-52,000-BLD-637,2457296.427569,12.733,0.016,False,Johnson B,CCD,KPRB,,False
357,WASP-52,000-BLD-637,2457296.427569,12.144,0.016,False,Johnson V,CCD,KPRB,,False
358,WASP-52,000-BLD-637,2457296.429653,12.756,0.016,False,Johnson B,CCD,KPRB,,False
359,WASP-52,000-BLD-637,2457296.429653,12.167,0.016,False,Johnson V,CCD,KPRB,,False
360,WASP-52,000-BLD-637,2457296.431736,12.759,0.016,False,Johnson B,CCD,KPRB,,False
361,WASP-52,000-BLD-637,2457296.431736,12.170,0.016,False,Johnson V,CCD,KPRB,,False
362,WASP-52,000-BLD-637,2457296.433819,12.767,0.016,False,Johnson B,CCD,KPRB,,False
363,WASP-52,000-BLD-637,2457296.433819,12.178,0.016,False,Johnson V,CCD,KPRB,,False
364,WASP-52,000-BLD-637,2457296.435903,12.729,0.015,False,Johnson B,CCD,KPRB,,False
365,WASP-52,000-BLD-637,2457296.435903,12.140,0.015,False,Johnson V,CCD,KPRB,,False
366,WASP-52,000-BLD-637,2457296.437986,12.775,0.016,False,Johnson B,CCD,KPRB,,False
367,WASP-52,000-BLD-637,2457296.437986,12.186,0.016,False,Johnson V,CCD,KPRB,,False
368,WASP-52,000-BLD-637,2457296.440069,12.735,0.016,False,Johnson B,CCD,KPRB,,False
369,WASP-52,000-BLD-637,2457296.440069,12.146,0.016,False,Johnson V,CCD,KPRB,,False
370,WASP-52,000-BLD-637,2457296.442153,12.764,0.016,False,Johnson B,CCD,KPRB,,False
371,WASP-52,000-BLD-637,2457296.442153,12.175,0.016,False,Johnson V,CCD,KPRB,,False
372,WASP-52,000-BLD-637,2457296.444236,12.755,0.016,False,Johnson B,CCD,KPRB,,False
373,WASP-52,000-BLD-637,2457296.444236,12.166,0.016,False,Johnson V,CCD,KPRB,,False
374,WASP-52,000-BLD-637,2457296.446319,12.748,0.016,False,Johnson B,CCD,KPRB,,False
375,WASP-52,000-BLD-637,2457296.446319,12.159,0.016,False,Johnson V,CCD,KPRB,,False
376,WASP-52,000-BLD-637,2457296.448403,12.752,0.016,False,Johnson B,CCD,KPRB,,False
377,WASP-52,000-BLD-637,2457296.448403,12.163,0.016,False,Johnson V,CCD,KPRB,,False
378,WASP-52,000-BLD-637,2457296.450486,12.732,0.016,False,Johnson B,CCD,KPRB,,False
379,WASP-52,000-BLD-637,2457296.450486,12.143,0.016,False,Johnson V,CCD,KPRB,,False
380,WASP-52,000-BLD-637,2457296.452581,12.750,0.016,False,Johnson B,CCD,KPRB,,False
381,WASP-52,000-BLD-637,2457296.452581,12.161,0.016,False,Johnson V,CCD,KPRB,,False
382,WASP-52,000-BLD-637,2457296.454653,12.740,0.015,False,Johnson B,CCD,KPRB,,False
383,WASP-52,000-BLD-637,2457296.454653,12.151,0.015,False,Johnson V,CCD,KPRB,,False
384,WASP-52,000-BLD-637,2457296.456748,12.721,0.015,False,Johnson B,CCD,KPRB,,False
385,WASP-52,000-BLD-637,2457296.456748,12.132,0.015,False,Johnson V,CCD,KPRB,,False
386,WASP-52,000-BLD-637,2457296.458819,12.740,0.016,False,Johnson B,CCD,KPRB,,False
387,WASP-52,000-BLD-637,2457296.458819,12.151,0.016,False,Johnson V,CCD,KPRB,,False
388,WASP-52,000-BLD-637,2457296.460903,12.727,0.016,False,Johnson B,CCD,KPRB,,False
389,WASP-52,000-BLD-637,2457296.460903,12.138,0.016,False,Johnson V,CCD,KPRB,,False
390,WASP-52,000-BLD-637,2457296.462986,12.776,0.016,False,Johnson B,CCD,KPRB,,False
391,WASP-52,000-BLD-637,2457296.462986,12.187,0.016,False,Johnson V,CCD,KPRB,,False
392,WASP-52,000-BLD-637,2457296.465069,12.770,0.016,False,Johnson B,CCD,KPRB,,False
393,WASP-52,000-BLD-637,2457296.465069,12.181,0.016,False,Johnson V,CCD,KPRB,,False
394,WASP-52,000-BLD-637,2457296.467153,12.754,0.017,False,Johnson B,CCD,KPRB,,False
395,WASP-52,000-BLD-637,2457296.467153,12.165,0.017,False,Johnson V,CCD,KPRB,,False
396,WASP-52,000-BLD-637,2457296.469236,12.754,0.016,False,Johnson B,CCD,KPRB,,False
397,WASP-52,000-BLD-637,2457296.469236,12.165,0.016,False,Johnson V,CCD,KPRB,,False
398,WASP-52,000-BLD-637,2457296.471319,12.731,0.015,False,Johnson B,CCD,KPRB,,False
399,WASP-52,000-BLD-637,2457296.471319,12.142,0.015,False,Johnson V,CCD,KPRB,,False
400,WASP-52,000-BLD-637,2457296.473403,12.761,0.016,False,Johnson B,CCD,KPRB,,False
401,WASP-52,000-BLD-637,2457296.473403,12.172,0.016,False,Johnson V,CCD,KPRB,,False
402,WASP-52,000-BLD-637,2457296.475486,12.727,0.015,False,Johnson B,CCD,KPRB,,False
403,WASP-52,000-BLD-637,2457296.475486,12.138,0.015,False,Johnson V,CCD,KPRB,,False
404,WASP-52,000-BLD-637,2457296.477569,12.739,0.016,False,Johnson B,CCD,KPRB,,False
405,WASP-52,000-BLD-637,2457296.477569,12.150,0.016,False,Johnson V,CCD,KPRB,,False
406,WASP-52,000-BLD-637,2457296.479653,12.735,0.016,False,Johnson B,CCD,KPRB,,False
407,WASP-52,000-BLD-637,2457296.479653,12.146,0.016,False,Johnson V,CCD,KPRB,,False
408,WASP-52,000-BLD-637,2457296.481736,12.727,0.015,False,Johnson B,CCD,KPRB,,False
409,WASP-52,000-BLD-637,2457296.481736,12.138,0.015,False,Johnson V,CCD,KPRB,,False
410,WASP-52,000-BLD-637,2457296.483819,12.694,0.015,False,Johnson B,CCD,KPRB,,False
411,WASP-52,000-BLD-637,2457296.483819,12.105,0.015,False,Johnson V,CCD,KPRB,,False
412,WASP-52,000-BLD-637,2457296.485903,12.700,0.015,False,Johnson B,CCD,KPRB,,False
413,WASP-52,000-BLD-637,2457296.485903,12.111,0.015,False,Johnson V,CCD,KPRB,,False
414,WASP-52,000-BLD-637,2457296.487986,12.691,0.016,False,Johnson B,CCD,KPRB,,False
415,WASP-52,000-BLD-637,2457296.487986,12.102,0.016,False,Johnson V,CCD,KPRB,,False
416,WASP-52,000-BLD-637,2457296.490069,12.708,0.015,False,Johnson B,CCD,KPRB,,False
417,WASP-52,000-BLD-637,2457296.490069,12.119,0.015,False,Johnson V,CCD,KPRB,,False
418,WASP-52,000-BLD-637,2457296.492153,12.692,0.015,False,Johnson B,CCD,KPRB,,False
419,WASP-52,000-BLD-637,2457296.492153,12.103,0.015,False,Johnson V,CCD,KPRB,,False
420,WASP-52,000-BLD-637,2457296.494236,12.704,0.016,False,Johnson B,CCD,KPRB,,False
421,WASP-52,000-BLD-637,2457296.494236,12.115,0.016,False,Johnson V,CCD,KPRB,,False
422,WASP-52,000-BLD-637,2457296.496319,12.717,0.015,False,Johnson B,CCD,KPRB,,False
423,WASP-52,000-BLD-637,2457296.496319,12.128,0.015,False,Johnson V,CCD,KPRB,,False
424,WASP-52,000-BLD-637,2457296.498403,12.705,0.015,False,Johnson B,CCD,KPRB,,False
425,WASP-52,000-BLD-637,2457296.498403,12.116,0.015,False,Johnson V,CCD,KPRB,,False
426,WASP-52,000-BLD-637,2457296.500486,12.688,0.015,False,Johnson B,CCD,KPRB,,False
427,WASP-52,000-BLD-637,2457296.500486,12.099,0.015,False,Johnson V,CCD,KPRB,,False
428,WASP-52,000-BLD-637,2457296.502569,12.704,0.016,False,Johnson B,CCD,KPRB,,False
429,WASP-52,000-BLD-637,2457296.502569,12.115,0.016,False,Johnson V,CCD,KPRB,,False
430,WASP-52,000-BLD-637,2457296.504653,12.716,0.015,False,Johnson B,CCD,KPRB,,False
431,WASP-52,000-BLD-637,2457296.504653,12.127,0.015,False,Johnson V,CCD,KPRB,,False
432,WASP-52,000-BLD-637,2457296.506736,12.691,0.015,False,Johnson B,CCD,KPRB,,False
433,WASP-52,000-BLD-637,2457296.506736,12.102,0.015,False,Johnson V,CCD,KPRB,,False
434,WASP-52,000-BLD-637,2457296.508819,12.685,0.015,False,Johnson B,CCD,KPRB,,False
435,WASP-52,000-BLD-637,2457296.508819,12.096,0.015,False,Johnson V,CCD,KPRB,,False
436,WASP-52,000-BLD-637,2457296.510903,12.700,0.017,False,Johnson B,CCD,KPRB,,False
437,WASP-52,000-BLD-637,2457296.510903,12.111,0.017,False,Johnson V,CCD,KPRB,,False
438,WASP-52,000-BLD-637,2457296.512998,12.696,0.015,False,Johnson B,CCD,KPRB,,False
439,WASP-52,000-BLD-637,2457296.512998,12.107,0.015,False,Johnson V,CCD,KPRB,,False
440,WASP-52,000-BLD-637,2457296.515069,12.696,0.015,False,Johnson B,CCD,KPRB,,False
441,WASP-52,000-BLD-637,2457296.515069,12.107,0.015,False,Johnson V,CCD,KPRB,,False
442,WASP-52,000-BLD-637,2457296.517153,12.701,0.015,False,Johnson B,CCD,KPRB,,False
443,WASP-52,000-BLD-637,2457296.517153,12.112,0.015,False,Johnson V,CCD,KPRB,,False
444,WASP-52,000-BLD-637,2457296.519236,12.709,0.015,False,Johnson B,CCD,KPRB,,False
445,WASP-52,000-BLD-637,2457296.519236,12.120,0.015,False,Johnson V,CCD,KPRB,,False
446,WASP-52,000-BLD-637,2457296.521319,12.691,0.015,False,Johnson B,CCD,KPRB,,False
447,WASP-52,000-BLD-637,2457296.521319,12.102,0.015,False,Johnson V,CCD,KPRB,,False
448,WASP-52,000-BLD-637,2457296.523403,12.730,0.016,False,Johnson B,CCD,KPRB,4.847,False
449,WASP-52,000-BLD-637,2457296.523403,12.141,0.016,False,Johnson V,CCD,KPRB,4.847,False
450,WASP-52,000-BLD-637,2457296.525486,12.704,0.016,False,Johnson B,CCD,KPRB,4.609,False
451,WASP-52,000-BLD-637,2457296.525486,12.115,0.016,False,Johnson V,CCD,KPRB,4.609,False
452,WASP-52,000-BLD-637,2457296.527569,12.671,0.015,False,Johnson B,CCD,KPRB,4.393,False
453,WASP-52,000-BLD-637,2457296.527569,12.082,0.015,False,Johnson V,CCD,KPRB,4.393,False
454,WASP-52,000-BLD-637,2457296.529653,12.688,0.015,False,Johnson B,CCD,KPRB,4.196,False
455,WASP-52,000-BLD-637,2457296.529653,12.099,0.015,False,Johnson V,CCD,KPRB,4.196,False
456,WASP-52,000-BLD-637,2457296.531736,12.685,0.016,False,Johnson B,CCD,KPRB,4.016,False
457,WASP-52,000-BLD-637,2457296.531736,12.096,0.016,False,Johnson V,CCD,KPRB,4.016,False
458,WASP-52,000-BLD-637,2457296.66371,12.1628,0.0653,False,Johnson V,CCD,KPRB,1.249,False
459,WASP-52,000-BLD-637,2457296.66507,12.1468,0.0649,False,Johnson V,CCD,KPRB,1.244,False
460,WASP-52,000-BLD-637,2457296.66716,12.1258,0.0644,False,Johnson V,CCD,KPRB,1.235,False
461,WASP-52,000-BLD-637,2457296.66924,12.1509,0.0650,False,Johnson V,CCD,KPRB,1.227,False
462,WASP-52,000-BLD-637,2457296.67133,12.106,0.064,False,Johnson V,CCD,KPRB,1.219,False
463,WASP-52,000-BLD-637,2457296.67341,12.1331,0.0645,False,Johnson V,CCD,KPRB,1.211,False
464,WASP-52,000-BLD-637,2457296.67549,12.13,0.0645,False,Johnson V,CCD,KPRB,1.204,False
465,WASP-52,000-BLD-637,2457296.67757,12.1572,0.0651,False,Johnson V,CCD,KPRB,1.197,False
466,WASP-52,000-BLD-637,2457296.67966,12.1639,0.0652,False,Johnson V,CCD,KPRB,1.190,False
467,WASP-52,000-BLD-637,2457296.68175,12.1428,0.0647,False,Johnson V,CCD,KPRB,1.183,False
468,WASP-52,000-BLD-637,2457296.68383,12.1387,0.0646,False,Johnson V,CCD,KPRB,1.177,False
469,WASP-52,000-BLD-637,2457296.68591,12.1356,0.0646,False,Johnson V,CCD,KPRB,1.171,False
470,WASP-52,000-BLD-637,2457296.68799,12.1737,0.0654,False,Johnson V,CCD,KPRB,1.165,False
471,WASP-52,000-BLD-637,2457296.69007,12.1372,0.0646,False,Johnson V,CCD,KPRB,1.159,False
472,WASP-52,000-BLD-637,2457296.69215,12.1728,0.0654,False,Johnson V,CCD,KPRB,1.154,False
473,WASP-52,000-BLD-637,2457296.78174,12.1184,0.0641,False,Johnson V,CCD,KPRB,1.105,False
474,WASP-52,000-BLD-637,2457296.78382,12.1617,0.0651,False,Johnson V,CCD,KPRB,1.107,False
475,WASP-52,000-BLD-637,2457296.78591,12.1196,0.0641,False,Johnson V,CCD,KPRB,1.110,False
476,WASP-52,000-BLD-637,2457296.78799,12.1444,0.0647,False,Johnson V,CCD,KPRB,1.113,False
477,WASP-52,000-BLD-637,2457296.79007,12.1317,0.0644,False,Johnson V,CCD,KPRB,1.117,False
478,WASP-52,000-BLD-637,2457296.79216,12.1324,0.0644,False,Johnson V,CCD,KPRB,1.120,False
479,WASP-52,000-BLD-637,2457296.79424,12.1318,0.0644,False,Johnson V,CCD,KPRB,1.124,False
480,WASP-52,000-BLD-637,2457296.79632,12.1333,0.0645,False,Johnson V,CCD,KPRB,1.128,False
481,WASP-52,000-BLD-637,2457296.79841,12.1361,0.0645,False,Johnson V,CCD,KPRB,1.132,False
482,WASP-52,000-BLD-637,2457296.80049,12.1103,0.0640,False,Johnson V,CCD,KPRB,1.136,False
483,WASP-52,000-BLD-637,2457296.80258,12.1502,0.0649,False,Johnson V,CCD,KPRB,1.141,False
484,WASP-52,000-BLD-637,2457296.80466,12.1402,0.0646,False,Johnson V,CCD,KPRB,1.146,False
485,WASP-52,000-BLD-637,2457296.80674,12.1216,0.0642,False,Johnson V,CCD,KPRB,1.151,False
486,WASP-52,000-BLD-637,2457296.80882,12.1286,0.0644,False,Johnson V,CCD,KPRB,1.156,False
487,WASP-52,000-BLD-637,2457296.81091,12.1211,0.0642,False,Johnson V,CCD,KPRB,1.161,False
488,WASP-52,000-BLD-637,2457296.81299,12.1433,0.0647,False,Johnson V,CCD,KPRB,1.167,False
489,WASP-52,000-BLD-637,2457296.81507,12.1222,0.0643,False,Johnson V,CCD,KPRB,1.173,False
490,WASP-52,000-BLD-637,2457296.81716,12.1325,0.0645,False,Johnson V,CCD,KPRB,1.179,False
491,WASP-52,000-BLD-637,2457296.81924,12.126,0.0644,False,Johnson V,CCD,KPRB,1.186,False
492,WASP-52,000-BLD-637,2457296.82132,12.135,0.0646,False,Johnson V,CCD,KPRB,1.192,False
493,WASP-52,000-BLD-637,2457296.82341,12.1214,0.0643,False,Johnson V,CCD,KPRB,1.199,False
494,WASP-52,000-BLD-637,2457345.65699,12.2198,0.0746,False,Johnson V,CCD,WDUA,1.118,False
495,WASP-52,000-BLD-637,2457345.65883,12.2193,0.0746,False,Johnson V,CCD,WDUA,1.121,False
496,WASP-52,000-BLD-637,2457345.66091,12.2265,0.0751,False,Johnson V,CCD,WDUA,1.125,False
497,WASP-52,000-BLD-637,2457345.66299,12.2129,0.0742,False,Johnson V,CCD,WDUA,1.129,False
498,WASP-52,000-BLD-637,2457345.66508,12.226,0.0751,False,Johnson V,CCD,WDUA,1.133,False
499,WASP-52,000-BLD-637,2457345.66716,12.1919,0.0728,False,Johnson V,CCD,WDUA,1.137,False
500,WASP-52,000-BLD-637,2457345.66924,12.1997,0.0733,False,Johnson V,CCD,WDUA,1.142,False
501,WASP-52,000-BLD-637,2457345.67132,12.2304,0.0754,False,Johnson V,CCD,WDUA,1.147,False
502,WASP-52,000-BLD-637,2457345.67341,12.2306,0.0754,False,Johnson V,CCD,WDUA,1.152,False
503,WASP-52,000-BLD-637,2457345.67549,12.2455,0.0764,False,Johnson V,CCD,WDUA,1.157,False
504,WASP-52,000-BLD-637,2457345.67757,12.2323,0.0755,False,Johnson V,CCD,WDUA,1.163,False
505,WASP-52,000-BLD-637,2457345.67965,12.2184,0.0746,False,Johnson V,CCD,WDUA,1.168,False
506,WASP-52,000-BLD-637,2457345.68175,12.2235,0.0749,False,Johnson V,CCD,WDUA,1.174,False
507,WASP-52,000-BLD-637,2457345.68383,12.211,0.0741,False,Johnson V,CCD,WDUA,1.181,False
508,WASP-52,000-BLD-637,2457345.68591,12.2411,0.0761,False,Johnson V,CCD,WDUA,1.187,False
509,WASP-52,000-BLD-637,2457345.68799,12.2357,0.0758,False,Johnson V,CCD,WDUA,1.194,False
510,WASP-52,000-BLD-637,2457345.69007,12.2335,0.0756,False,Johnson V,CCD,WDUA,1.201,False
511,WASP-52,000-BLD-637,2457345.69216,12.2035,0.0736,False,Johnson V,CCD,WDUA,1.208,False
512,WASP-52,000-BLD-637,2457345.69425,12.2509,0.0768,False,Johnson V,CCD,WDUA,1.216,False
513,WASP-52,000-BLD-637,2457345.69633,12.2236,0.0750,False,Johnson V,CCD,WDUA,1.223,False
514,WASP-52,000-BLD-637,2457345.69841,12.2017,0.0735,False,Johnson V,CCD,WDUA,1.232,False
515,WASP-52,000-BLD-637,2457345.77758,12.2027,0.0742,False,Johnson V,CCD,WDUA,1.909,False
516,WASP-52,000-BLD-637,2457345.77966,12.1891,0.0733,False,Johnson V,CCD,WDUA,1.944,False
517,WASP-52,000-BLD-637,2457345.78174,12.1985,0.0740,False,Johnson V,CCD,WDUA,1.980,False
518,WASP-52,000-BLD-637,2457345.78383,12.2059,0.0745,False,Johnson V,CCD,WDUA,2.019,False
519,WASP-52,000-BLD-637,2457345.78591,12.2275,0.0760,False,Johnson V,CCD,WDUA,2.059,False
520,WASP-52,000-BLD-637,2457345.788,12.2232,0.0757,False,Johnson V,CCD,WDUA,2.101,False
521,WASP-52,000-BLD-637,2457345.79007,12.2001,0.0742,False,Johnson V,CCD,WDUA,2.145,False
522,WASP-52,000-BLD-637,2457345.79216,12.1755,0.0726,False,Johnson V,CCD,WDUA,2.191,False
523,WASP-52,000-BLD-637,2457345.79424,12.2305,0.0764,False,Johnson V,CCD,WDUA,2.240,False
524,WASP-52,000-BLD-637,2457345.79632,12.1957,0.0741,False,Johnson V,CCD,WDUA,2.291,False
525,WASP-52,000-BLD-637,2457345.79841,12.215,0.0754,False,Johnson V,CCD,WDUA,2.345,False
526,WASP-52,000-BLD-637,2457345.80049,12.1939,0.0740,False,Johnson V,CCD,WDUA,2.402,False
527,WASP-52,000-BLD-637,2457345.80258,12.2252,0.0762,False,Johnson V,CCD,WDUA,2.462,False
528,WASP-52,000-BLD-637,2457345.80466,12.1936,0.0741,False,Johnson V,CCD,WDUA,2.526,False
529,WASP-52,000-BLD-637,2457345.80674,12.2047,0.0749,False,Johnson V,CCD,WDUA,2.592,False
