JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2459156.40674,12.096,0.019,,V,KPRB,,112,120,X38348BK,|CDEC=8.69550|CMAGINS=-4.633|CRA=348.39218|CREFERR=0.051|CREFMAG=11.176|KDEC=8.65937|KMAGINS=-3.971|KMAGSTD=11.838|KRA=348.53180|KREFERR=0.055|KREFMAG=11.999|OBSERVAT=WHIPPLE OBSERVATORY|VMAGINS=-3.713,0,,Z,-4.633,-3.971,,WASP-52,AAVSO,STD,0,,,
2459156.40882,12.719,0.018,,B,KPRB,,112,120,X38348BK,|CDEC=8.69550|CMAGINS=-4.755|CRA=348.39218|CREFERR=0.101|CREFMAG=11.765|KDEC=8.65937|KMAGINS=-4.056|KMAGSTD=12.464|KRA=348.53180|KREFERR=0.060|KREFMAG=13.053|OBSERVAT=WHIPPLE OBSERVATORY|VMAGINS=-3.801,0,,Z,-4.755,-4.056,,WASP-52,AAVSO,STD,0,,,
2459156.40882,12.130,0.018,,V,KPRB,,112,120,X38348BK,|CDEC=8.69550|CMAGINS=-4.755|CRA=348.39218|CREFERR=0.051|CREFMAG=11.176|KDEC=8.65937|KMAGINS=-4.056|KMAGSTD=11.875|KRA=348.53180|KREFERR=0.055|KREFMAG=11.999|OBSERVAT=WHIPPLE OBSERVATORY|VMAGINS=-3.801,0,,Z,-4.755,-4.056,,WASP-52,AAVSO,STD,0,,,
2459156.41090,12.704,0.017,,B,KPRB,,112,120,X38348BK,|CDEC=8.69550|CMAGINS=-4.818|CRA=348.39218|CREFERR=0.101|CREFMAG=11.765|KDEC=8.65937|KMAGINS=-4.113|KMAGSTD=12.470|KRA=348.53180|KREFERR=0.060|KREFMAG=13.053|OBSERVAT=WHIPPLE OBSERVATORY|VMAGINS=-3.879,0,,Z,-4.818,-4.113,,WASP-52,AAVSO,STD,0,,,
2459156.41090,12.115,0.017,,V,KPRB,,112,120,X38348BK,|CDEC=8.69550|CMAGINS=-4.818|CRA=348.39218|CREFERR=0.051|CREFMAG=11.176|KDEC=8.65937|KMAGINS=-4.113|KMAGSTD=11.881|KRA=348.53180|KREFERR=0.055|KREFMAG=11.999|OBSERVAT=WHIPPLE OBSERVATORY|VMAGINS=-3.879,0,,Z,-4.818,-4.113,,WASP-52,AAVSO,STD,0,,,
2459156.41299,12.689,0.019,,B,KPRB,,112,120,X38348BK,|CDEC=8.69550|CMAGINS=-4.575|CRA=348.39218|CREFERR=0.101|CREFMAG=11.765|KDEC=8.65937|KMAGINS=-3.944|KMAGSTD=12.396|KRA=348.53180|KREFERR=0.060|KREFMAG=13.053|OBSERVAT=WHIPPLE OBSERVATORY|VMAGINS=-3.651,0,,Z,-4.575,-3.944,,WASP-52,AAVSO,STD,0,,,
2459156.41299,12.100,0.019,,V,KPRB,,112,120,X38348BK,|CDEC=8.69550|CMAGINS=-4.575|CRA=348.39218|CREFERR=0.051|CREFMAG=11.176|KDEC=8.65937|KMAGINS=-3.944|KMAGSTD=11.807|KRA=348.53180|KREFERR=0.055|KREFMAG=11.999|OBSERVAT=WHIPPLE OBSERVATORY|VMAGINS=-3.651,0,,Z,-4.575,-3.944,,WASP-52,AAVSO,STD,0,,,
2459156.41507,12.690,0.018,,B,KPRB,,112,120,X38348BK,|CDEC=8.69550|CMAGINS=-4.776|CRA=348.39218|CREFERR=0.101|CREFMAG=11.765|KDEC=8.65937|KMAGINS=-4.107|KMAGSTD=12.433|KRA=348.53180|KREFERR=0.060|KREFMAG=13.053|OBSERVAT=WHIPPLE OBSERVATORY|VMAGINS=-3.851,0,,Z,-4.776,-4.107,,WASP-52,AAVSO,STD,0,,,
2459156.41507,12.101,0.018,,V,KPRB,,112,120,X38348BK,|CDEC=8.69550|CMAGINS=-4.776|CRA=348.39218|CREFERR=0.051|CREFMAG=11.176|KDEC=8.65937|KMAGINS=-4.107|KMAGSTD=11.844|KRA=348.53180|KREFERR=0.055|KREFMAG=11.999|OBSERVAT=WHIPPLE OBSERVATORY|VMAGINS=-3.851,0,,Z,-4.776,-4.107,,WASP-52,AAVSO,STD,0,,,
2459156.41715,12.701,0.017,,B,KPRB,,112,120,X38348BK,|CDEC=8.69550|CMAGINS=-4.780|CRA=348.39218|CREFERR=0.101|CREFMAG=11.765|KDEC=8.65937|KMAGINS=-4.101|KMAGSTD=12.444|KRA=348.53180|KREFERR=0.060|KREFMAG=13.053|OBSERVAT=WHIPPLE OBSERVATORY|VMAGINS=-3.844,0,,Z,-4.780,-4.101,,WASP-52,AAVSO,STD,0,,,
2459156.41715,12.112,0.017,,V,KPRB,,112,120,X38348BK,|CDEC=8.69550|CMAGINS=-4.780|CRA=348.39218|CREFERR=0.051|CREFMAG=11.176|KDEC=8.65937|KMAGINS=-4.101|KMAGSTD=11.855|KRA=348.53180|KREFERR=0.055|KREFMAG=11.999|OBSERVAT=WHIPPLE OBSERVATORY|VMAGINS=-3.844,0,,Z,-4.780,-4.101,,WASP-52,AAVSO,STD,0,,,
2459156.41924,12.643,0.018,,B,KPRB,,112,120,X38348BK,|CDEC=8.69550|CMAGINS=-4.734|CRA=348.39218|CREFERR=0.101|CREFMAG=11.765|KDEC=8.65937|KMAGINS=-4.093|KMAGSTD=12.406|KRA=348.53180|KREFERR=0.060|KREFMAG=13.053|OBSERVAT=WHIPPLE OBSERVATORY|VMAGINS=-3.857,0,,Z,-4.734,-4.093,,WASP-52,AAVSO,STD,0,,,
2459156.41924,12.054,0.018,,V,KPRB,,112,120,X38348BK,|CDEC=8.69550|CMAGINS=-4.734|CRA=348.39218|CREFERR=0.051|CREFMAG=11.176|KDEC=8.65937|KMAGINS=-4.093|KMAGSTD=11.817|KRA=348.53180|KREFERR=0.055|KREFMAG=11.999|OBSERVAT=WHIPPLE OBSERVATORY|VMAGINS=-3.857,0,,Z,-4.734,-4.093,,WASP-52,AAVSO,STD,0,,,
2459156.42132,12.659,0.018,,B,KPRB,,112,120,X38348BK,|CDEC=8.69550|CMAGINS=-4.765|CRA=348.39218|CREFERR=0.101|CREFMAG=11.765|KDEC=8.65937|KMAGINS=-4.097|KMAGSTD=12.432|KRA=348.53180|KREFERR=0.060|KREFMAG=13.053|OBSERVAT=WHIPPLE OBSERVATORY|VMAGINS=-3.870,0,,Z,-4.765,-4.097,,WASP-52,AAVSO,STD,0,,,
2459156.42132,12.070,0.018,,V,KPRB,,112,120,X38348BK,|CDEC=8.69550|CMAGINS=-4.765|CRA=348.39218|CREFERR=0.051|CREFMAG=11.176|KDEC=8.65937|KMAGINS=-4.097|KMAGSTD=11.843|KRA=348.53180|KREFERR=0.055|KREFMAG=11.999|OBSERVAT=WHIPPLE OBSERVATORY|VMAGINS=-3.870,0,,Z,-4.765,-4.097,,WASP-52,AAVSO,STD,0,,,
2459156.42340,12.698,0.020,,B,KPRB,,112,120,X38348BK,|CDEC=8.69550|CMAGINS=-4.567|CRA=348.39218|CREFERR=0.101|CREFMAG=11.765|KDEC=8.65937|KMAGINS=-3.896|KMAGSTD=12.436|KRA=348.53180|KREFERR=0.060|KREFMAG=13.053|OBSERVAT=WHIPPLE OBSERVATORY|VMAGINS=-3.634,0,,Z,-4.567,-3.896,,WASP-52,AAVSO,STD,0,,,
2459156.42340,12.109,0.020,,V,KPRB,,112,120,X38348BK,|CDEC=8.69550|CMAGINS=-4.567|CRA=348.39218|CREFERR=0.051|CREFMAG=11.176|KDEC=8.65937|KMAGINS=-3.896|KMAGSTD=11.847|KRA=348.53180|KREFERR=0.055|KREFMAG=11.999|OBSERVAT=WHIPPLE OBSERVATORY|VMAGINS=-3.634,0,,Z,-4.567,-3.896,,WASP-52,AAVSO,STD,0,,,
2459156.42549,12.696,0.022,,B,KPRB,,112,120,X38348BK,|CDEC=8.69550|CMAGINS=-4.375|CRA=348.39218|CREFERR=0.101|CREFMAG=11.765|KDEC=8.65937|KMAGINS=-3.692|KMAGSTD=12.448|KRA=348.53180|KREFERR=0.060|KREFMAG=13.053|OBSERVAT=WHIPPLE OBSERVATORY|VMAGINS=-3.444,0,,Z,-4.375,-3.692,,WASP-52,AAVSO,STD,0,,,
2459156.42549,12.107,0.022,,V,KPRB,,112,120,X38348BK,|CDEC=8.69550|CMAGINS=-4.375|CRA=348.39218|CREFERR=0.051|CREFMAG=11.176|KDEC=8.65937|KMAGINS=-3.692|KMAGSTD=11.859|KRA=348.53180|KREFERR=0.055|KREFMAG=11.999|OBSERVAT=WHIPPLE OBSERVATORY|VMAGINS=-3.444,0,,Z,-4.375,-3.692,,WASP-52,AAVSO,STD,0,,,
2459156.42757,12.705,0.017,,B,KPRB,,112,120,X38348BK,|CDEC=8.69550|CMAGINS=-4.818|CRA=348.39218|CREFERR=0.101|CREFMAG=11.765|KDEC=8.65937|KMAGINS=-4.124|KMAGSTD=12.459|KRA=348.53180|KREFERR=0.060|KREFMAG=13.053|OBSERVAT=WHIPPLE OBSERVATORY|VMAGINS=-3.879,0,,Z,-4.818,-4.124,,WASP-52,AAVSO,STD,0,,,
2459156.42757,12.116,0.017,,V,KPRB,,112,120,X38348BK,|CDEC=8.69550|CMAGINS=-4.818|CRA=348.39218|CREFERR=0.051|CREFMAG=11.176|KDEC=8.65937|KMAGINS=-4.124|KMAGSTD=11.870|KRA=348.53180|KREFERR=0.055|KREFMAG=11.999|OBSERVAT=WHIPPLE OBSERVATORY|VMAGINS=-3.879,0,,Z,-4.818,-4.124,,WASP-52,AAVSO,STD,0,,,
2459156.42965,12.673,0.018,,B,KPRB,,112,120,X38348BK,|CDEC=8.69550|CMAGINS=-4.747|CRA=348.39218|CREFERR=0.101|CREFMAG=11.765|KDEC=8.65937|KMAGINS=-4.092|KMAGSTD=12.420|KRA=348.53180|KREFERR=0.060|KREFMAG=13.053|OBSERVAT=WHIPPLE OBSERVATORY|VMAGINS=-3.839,0,,Z,-4.747,-4.092,,WASP-52,AAVSO,STD,0,,,
2459156.42965,12.084,0.018,,V,KPRB,,112,120,X38348BK,|CDEC=8.69550|CMAGINS=-4.747|CRA=348.39218|CREFERR=0.051|CREFMAG=11.176|KDEC=8.65937|KMAGINS=-4.092|KMAGSTD=11.831|KRA=348.53180|KREFERR=0.055|KREFMAG=11.999|OBSERVAT=WHIPPLE OBSERVATORY|VMAGINS=-3.839,0,,Z,-4.747,-4.092,,WASP-52,AAVSO,STD,0,,,
2459156.43174,12.721,0.018,,B,KPRB,,112,120,X38348BK,|CDEC=8.69550|CMAGINS=-4.815|CRA=348.39218|CREFERR=0.101|CREFMAG=11.765|KDEC=8.65937|KMAGINS=-4.125|KMAGSTD=12.455|KRA=348.53180|KREFERR=0.060|KREFMAG=13.053|OBSERVAT=WHIPPLE OBSERVATORY|VMAGINS=-3.860,0,4.792,Z,-4.815,-4.125,,WASP-52,AAVSO,STD,0,,,
2459156.43174,12.132,0.018,,V,KPRB,,112,120,X38348BK,|CDEC=8.69550|CMAGINS=-4.815|CRA=348.39218|CREFERR=0.051|CREFMAG=11.176|KDEC=8.65937|KMAGINS=-4.125|KMAGSTD=11.866|KRA=348.53180|KREFERR=0.055|KREFMAG=11.999|OBSERVAT=WHIPPLE OBSERVATORY|VMAGINS=-3.860,0,4.792,Z,-4.815,-4.125,,WASP-52,AAVSO,STD,0,,,
2459156.43382,12.671,0.018,,B,KPRB,,112,120,X38348BK,|CDEC=8.69550|CMAGINS=-4.737|CRA=348.39218|CREFERR=0.101|CREFMAG=11.765|KDEC=8.65937|KMAGINS=-4.062|KMAGSTD=12.441|KRA=348.53180|KREFERR=0.060|KREFMAG=13.053|OBSERVAT=WHIPPLE OBSERVATORY|VMAGINS=-3.831,0,4.559,Z,-4.737,-4.062,,WASP-52,AAVSO,STD,0,,,
2459156.43382,12.082,0.018,,V,KPRB,,112,120,X38348BK,|CDEC=8.69550|CMAGINS=-4.737|CRA=348.39218|CREFERR=0.051|CREFMAG=11.176|KDEC=8.65937|KMAGINS=-4.062|KMAGSTD=11.852|KRA=348.53180|KREFERR=0.055|KREFMAG=11.999|OBSERVAT=WHIPPLE OBSERVATORY|VMAGINS=-3.831,0,4.559,Z,-4.737,-4.062,,WASP-52,AAVSO,STD,0,,,
2459156.43590,12.673,0.018,,B,KPRB,,112,120,X38348BK,|CDEC=8.69550|CMAGINS=-4.770|CRA=348.39218|CREFERR=0.101|CREFMAG=11.765|KDEC=8.65937|KMAGINS=-4.094|KMAGSTD=12.441|KRA=348.53180|KREFERR=0.060|KREFMAG=13.053|OBSERVAT=WHIPPLE OBSERVATORY|VMAGINS=-3.862,0,4.347,Z,-4.770,-4.094,,WASP-52,AAVSO,STD,0,,,
2459156.43590,12.084,0.018,,V,KPRB,,112,120,X38348BK,|CDEC=8.69550|CMAGINS=-4.770|CRA=348.39218|CREFERR=0.051|CREFMAG=11.176|KDEC=8.65937|KMAGINS=-4.094|KMAGSTD=11.852|KRA=348.53180|KREFERR=0.055|KREFMAG=11.999|OBSERVAT=WHIPPLE OBSERVATORY|VMAGINS=-3.862,0,4.347,Z,-4.770,-4.094,,WASP-52,AAVSO,STD,0,,,
2459156.43799,12.684,0.017,,B,KPRB,,112,120,X38348BK,|CDEC=8.69550|CMAGINS=-4.778|CRA=348.39218|CREFERR=0.101|CREFMAG=11.765|KDEC=8.65937|KMAGINS=-4.104|KMAGSTD=12.440|KRA=348.53180|KREFERR=0.060|KREFMAG=13.053|OBSERVAT=WHIPPLE OBSERVATORY|VMAGINS=-3.859,0,4.155,Z,-4.778,-4.104,,WASP-52,AAVSO,STD,0,,,
2459156.43799,12.095,0.017,,V,KPRB,,112,120,X38348BK,|CDEC=8.69550|CMAGINS=-4.778|CRA=348.39218|CREFERR=0.051|CREFMAG=11.176|KDEC=8.65937|KMAGINS=-4.104|KMAGSTD=11.851|KRA=348.53180|KREFERR=0.055|KREFMAG=11.999|OBSERVAT=WHIPPLE OBSERVATORY|VMAGINS=-3.859,0,4.155,Z,-4.778,-4.104,,WASP-52,AAVSO,STD,0,,,
2459156.44007,12.726,0.018,,B,KPRB,,112,120,X38348BK,|CDEC=8.69550|CMAGINS=-4.740|CRA=348.39218|CREFERR=0.101|CREFMAG=11.765|KDEC=8.65937|KMAGINS=-4.040|KMAGSTD=12.466|KRA=348.53180|KREFERR=0.060|KREFMAG=13.053|OBSERVAT=WHIPPLE OBSERVATORY|VMAGINS=-3.779,0,3.979,Z,-4.740,-4.040,,WASP-52,AAVSO,STD,0,,,
2459156.44007,12.137,0.018,,V,KPRB,,112,120,X38348BK,|CDEC=8.69550|CMAGINS=-4.740|CRA=348.39218|CREFERR=0.051|CREFMAG=11.176|KDEC=8.65937|KMAGINS=-4.040|KMAGSTD=11.877|KRA=348.53180|KREFERR=0.055|KREFMAG=11.999|OBSERVAT=WHIPPLE OBSERVATORY|VMAGINS=-3.779,0,3.979,Z,-4.740,-4.040,,WASP-52,AAVSO,STD,0,,,
2459156.44215,12.707,0.019,,B,KPRB,,112,120,X38348BK,|CDEC=8.69550|CMAGINS=-4.654|CRA=348.39218|CREFERR=0.101|CREFMAG=11.765|KDEC=8.65937|KMAGINS=-3.979|KMAGSTD=12.440|KRA=348.53180|KREFERR=0.060|KREFMAG=13.053|OBSERVAT=WHIPPLE OBSERVATORY|VMAGINS=-3.711,0,3.817,Z,-4.654,-3.979,,WASP-52,AAVSO,STD,0,,,
2459156.44215,12.118,0.019,,V,KPRB,,112,120,X38348BK,|CDEC=8.69550|CMAGINS=-4.654|CRA=348.39218|CREFERR=0.051|CREFMAG=11.176|KDEC=8.65937|KMAGINS=-3.979|KMAGSTD=11.851|KRA=348.53180|KREFERR=0.055|KREFMAG=11.999|OBSERVAT=WHIPPLE OBSERVATORY|VMAGINS=-3.711,0,3.817,Z,-4.654,-3.979,,WASP-52,AAVSO,STD,0,,,
2459156.44424,12.689,0.018,,B,KPRB,,112,120,X38348BK,|CDEC=8.69550|CMAGINS=-4.787|CRA=348.39218|CREFERR=0.101|CREFMAG=11.765|KDEC=8.65937|KMAGINS=-4.105|KMAGSTD=12.447|KRA=348.53180|KREFERR=0.060|KREFMAG=13.053|OBSERVAT=WHIPPLE OBSERVATORY|VMAGINS=-3.863,0,3.668,Z,-4.787,-4.105,,WASP-52,AAVSO,STD,0,,,
2459156.44424,12.100,0.018,,V,KPRB,,112,120,X38348BK,|CDEC=8.69550|CMAGINS=-4.787|CRA=348.39218|CREFERR=0.051|CREFMAG=11.176|KDEC=8.65937|KMAGINS=-4.105|KMAGSTD=11.858|KRA=348.53180|KREFERR=0.055|KREFMAG=11.999|OBSERVAT=WHIPPLE OBSERVATORY|VMAGINS=-3.863,0,3.668,Z,-4.787,-4.105,,WASP-52,AAVSO,STD,0,,,
2459156.44632,12.710,0.018,,B,KPRB,,112,120,X38348BK,|CDEC=8.69550|CMAGINS=-4.802|CRA=348.39218|CREFERR=0.101|CREFMAG=11.765|KDEC=8.65937|KMAGINS=-4.125|KMAGSTD=12.441|KRA=348.53180|KREFERR=0.060|KREFMAG=13.053|OBSERVAT=WHIPPLE OBSERVATORY|VMAGINS=-3.857,0,3.531,Z,-4.802,-4.125,,WASP-52,AAVSO,STD,0,,,
2459156.44632,12.121,0.018,,V,KPRB,,112,120,X38348BK,|CDEC=8.69550|CMAGINS=-4.802|CRA=348.39218|CREFERR=0.051|CREFMAG=11.176|KDEC=8.65937|KMAGINS=-4.125|KMAGSTD=11.852|KRA=348.53180|KREFERR=0.055|KREFMAG=11.999|OBSERVAT=WHIPPLE OBSERVATORY|VMAGINS=-3.857,0,3.531,Z,-4.802,-4.125,,WASP-52,AAVSO,STD,0,,,
2459156.44841,12.749,0.018,,B,KPRB,,112,120,X38348BK,|CDEC=8.69550|CMAGINS=-4.803|CRA=348.39218|CREFERR=0.101|CREFMAG=11.765|KDEC=8.65937|KMAGINS=-4.130|KMAGSTD=12.438|KRA=348.53180|KREFERR=0.060|KREFMAG=13.053|OBSERVAT=WHIPPLE OBSERVATORY|VMAGINS=-3.819,0,3.403,Z,-4.803,-4.130,,WASP-52,AAVSO,STD,0,,,
2459156.44841,12.160,0.018,,V,KPRB,,112,120,X38348BK,|CDEC=8.69550|CMAGINS=-4.803|CRA=348.39218|CREFERR=0.051|CREFMAG=11.176|KDEC=8.65937|KMAGINS=-4.130|KMAGSTD=11.849|KRA=348.53180|KREFERR=0.055|KREFMAG=11.999|OBSERVAT=WHIPPLE OBSERVATORY|VMAGINS=-3.819,0,3.403,Z,-4.803,-4.130,,WASP-52,AAVSO,STD,0,,,
2459156.45049,12.706,0.018,,B,KPRB,,112,120,X38348BK,|CDEC=8.69550|CMAGINS=-4.745|CRA=348.39218|CREFERR=0.101|CREFMAG=11.765|KDEC=8.65937|KMAGINS=-4.065|KMAGSTD=12.445|KRA=348.53180|KREFERR=0.060|KREFMAG=13.053|OBSERVAT=WHIPPLE OBSERVATORY|VMAGINS=-3.804,0,3.286,Z,-4.745,-4.065,,WASP-52,AAVSO,STD,0,,,
2459156.45049,12.117,0.018,,V,KPRB,,112,120,X38348BK,|CDEC=8.69550|CMAGINS=-4.745|CRA=348.39218|CREFERR=0.051|CREFMAG=11.176|KDEC=8.65937|KMAGINS=-4.065|KMAGSTD=11.856|KRA=348.53180|KREFERR=0.055|KREFMAG=11.999|OBSERVAT=WHIPPLE OBSERVATORY|VMAGINS=-3.804,0,3.286,Z,-4.745,-4.065,,WASP-52,AAVSO,STD,0,,,
2459156.45257,12.730,0.018,,B,KPRB,,112,120,X38348BK,|CDEC=8.69550|CMAGINS=-4.789|CRA=348.39218|CREFERR=0.101|CREFMAG=11.765|KDEC=8.65937|KMAGINS=-4.125|KMAGSTD=12.430|KRA=348.53180|KREFERR=0.060|KREFMAG=13.053|OBSERVAT=WHIPPLE OBSERVATORY|VMAGINS=-3.824,0,3.176,Z,-4.789,-4.125,,WASP-52,AAVSO,STD,0,,,
2459156.45257,12.141,0.018,,V,KPRB,,112,120,X38348BK,|CDEC=8.69550|CMAGINS=-4.789|CRA=348.39218|CREFERR=0.051|CREFMAG=11.176|KDEC=8.65937|KMAGINS=-4.125|KMAGSTD=11.841|KRA=348.53180|KREFERR=0.055|KREFMAG=11.999|OBSERVAT=WHIPPLE OBSERVATORY|VMAGINS=-3.824,0,3.176,Z,-4.789,-4.125,,WASP-52,AAVSO,STD,0,,,
2459156.45465,12.722,0.018,,B,KPRB,,112,120,X38348BK,|CDEC=8.69550|CMAGINS=-4.762|CRA=348.39218|CREFERR=0.101|CREFMAG=11.765|KDEC=8.65937|KMAGINS=-4.097|KMAGSTD=12.430|KRA=348.53180|KREFERR=0.060|KREFMAG=13.053|OBSERVAT=WHIPPLE OBSERVATORY|VMAGINS=-3.805,0,3.073,Z,-4.762,-4.097,,WASP-52,AAVSO,STD,0,,,
2459156.45465,12.133,0.018,,V,KPRB,,112,120,X38348BK,|CDEC=8.69550|CMAGINS=-4.762|CRA=348.39218|CREFERR=0.051|CREFMAG=11.176|KDEC=8.65937|KMAGINS=-4.097|KMAGSTD=11.841|KRA=348.53180|KREFERR=0.055|KREFMAG=11.999|OBSERVAT=WHIPPLE OBSERVATORY|VMAGINS=-3.805,0,3.073,Z,-4.762,-4.097,,WASP-52,AAVSO,STD,0,,,
2459156.45674,12.725,0.019,,B,KPRB,,112,120,X38348BK,|CDEC=8.69550|CMAGINS=-4.675|CRA=348.39218|CREFERR=0.101|CREFMAG=11.765|KDEC=8.65937|KMAGINS=-4.006|KMAGSTD=12.434|KRA=348.53180|KREFERR=0.060|KREFMAG=13.053|OBSERVAT=WHIPPLE OBSERVATORY|VMAGINS=-3.714,0,2.978,Z,-4.675,-4.006,,WASP-52,AAVSO,STD,0,,,
2459156.45674,12.136,0.019,,V,KPRB,,112,120,X38348BK,|CDEC=8.69550|CMAGINS=-4.675|CRA=348.39218|CREFERR=0.051|CREFMAG=11.176|KDEC=8.65937|KMAGINS=-4.006|KMAGSTD=11.845|KRA=348.53180|KREFERR=0.055|KREFMAG=11.999|OBSERVAT=WHIPPLE OBSERVATORY|VMAGINS=-3.714,0,2.978,Z,-4.675,-4.006,,WASP-52,AAVSO,STD,0,,,
2459156.45882,12.741,0.019,,B,KPRB,,112,120,X38348BK,|CDEC=8.69550|CMAGINS=-4.655|CRA=348.39218|CREFERR=0.101|CREFMAG=11.765|KDEC=8.65937|KMAGINS=-4.007|KMAGSTD=12.412|KRA=348.53180|KREFERR=0.060|KREFMAG=13.053|OBSERVAT=WHIPPLE OBSERVATORY|VMAGINS=-3.678,0,2.888,Z,-4.655,-4.007,,WASP-52,AAVSO,STD,0,,,
2459156.45882,12.152,0.019,,V,KPRB,,112,120,X38348BK,|CDEC=8.69550|CMAGINS=-4.655|CRA=348.39218|CREFERR=0.051|CREFMAG=11.176|KDEC=8.65937|KMAGINS=-4.007|KMAGSTD=11.823|KRA=348.53180|KREFERR=0.055|KREFMAG=11.999|OBSERVAT=WHIPPLE OBSERVATORY|VMAGINS=-3.678,0,2.888,Z,-4.655,-4.007,,WASP-52,AAVSO,STD,0,,,
2459156.46090,12.719,0.018,,B,KPRB,,112,120,X38348BK,|CDEC=8.69550|CMAGINS=-4.721|CRA=348.39218|CREFERR=0.101|CREFMAG=11.765|KDEC=8.65937|KMAGINS=-4.057|KMAGSTD=12.429|KRA=348.53180|KREFERR=0.060|KREFMAG=13.053|OBSERVAT=WHIPPLE OBSERVATORY|VMAGINS=-3.767,0,2.804,Z,-4.721,-4.057,,WASP-52,AAVSO,STD,0,,,
2459156.46090,12.130,0.018,,V,KPRB,,112,120,X38348BK,|CDEC=8.69550|CMAGINS=-4.721|CRA=348.39218|CREFERR=0.051|CREFMAG=11.176|KDEC=8.65937|KMAGINS=-4.057|KMAGSTD=11.840|KRA=348.53180|KREFERR=0.055|KREFMAG=11.999|OBSERVAT=WHIPPLE OBSERVATORY|VMAGINS=-3.767,0,2.804,Z,-4.721,-4.057,,WASP-52,AAVSO,STD,0,,,
2459156.46299,12.705,0.018,,B,KPRB,,112,120,X38348BK,|CDEC=8.69550|CMAGINS=-4.739|CRA=348.39218|CREFERR=0.101|CREFMAG=11.765|KDEC=8.65937|KMAGINS=-4.060|KMAGSTD=12.444|KRA=348.53180|KREFERR=0.060|KREFMAG=13.053|OBSERVAT=WHIPPLE OBSERVATORY|VMAGINS=-3.799,0,2.725,Z,-4.739,-4.060,,WASP-52,AAVSO,STD,0,,,
2459156.46299,12.116,0.018,,V,KPRB,,112,120,X38348BK,|CDEC=8.69550|CMAGINS=-4.739|CRA=348.39218|CREFERR=0.051|CREFMAG=11.176|KDEC=8.65937|KMAGINS=-4.060|KMAGSTD=11.855|KRA=348.53180|KREFERR=0.055|KREFMAG=11.999|OBSERVAT=WHIPPLE OBSERVATORY|VMAGINS=-3.799,0,2.725,Z,-4.739,-4.060,,WASP-52,AAVSO,STD,0,,,
2459156.46507,12.748,0.020,,B,KPRB,,112,120,X38348BK,|CDEC=8.69550|CMAGINS=-4.582|CRA=348.39218|CREFERR=0.101|CREFMAG=11.765|KDEC=8.65937|KMAGINS=-3.919|KMAGSTD=12.428|KRA=348.53180|KREFERR=0.060|KREFMAG=13.053|OBSERVAT=WHIPPLE OBSERVATORY|VMAGINS=-3.599,0,2.651,Z,-4.582,-3.919,,WASP-52,AAVSO,STD,0,,,
2459156.46507,12.159,0.020,,V,KPRB,,112,120,X38348BK,|CDEC=8.69550|CMAGINS=-4.582|CRA=348.39218|CREFERR=0.051|CREFMAG=11.176|KDEC=8.65937|KMAGINS=-3.919|KMAGSTD=11.839|KRA=348.53180|KREFERR=0.055|KREFMAG=11.999|OBSERVAT=WHIPPLE OBSERVATORY|VMAGINS=-3.599,0,2.651,Z,-4.582,-3.919,,WASP-52,AAVSO,STD,0,,,
2459156.46715,12.733,0.018,,B,KPRB,,112,120,X38348BK,|CDEC=8.69550|CMAGINS=-4.780|CRA=348.39218|CREFERR=0.101|CREFMAG=11.765|KDEC=8.65937|KMAGINS=-4.126|KMAGSTD=12.418|KRA=348.53180|KREFERR=0.060|KREFMAG=13.053|OBSERVAT=WHIPPLE OBSERVATORY|VMAGINS=-3.812,0,2.581,Z,-4.780,-4.126,,WASP-52,AAVSO,STD,0,,,
2459156.46715,12.144,0.018,,V,KPRB,,112,120,X38348BK,|CDEC=8.69550|CMAGINS=-4.780|CRA=348.39218|CREFERR=0.051|CREFMAG=11.176|KDEC=8.65937|KMAGINS=-4.126|KMAGSTD=11.829|KRA=348.53180|KREFERR=0.055|KREFMAG=11.999|OBSERVAT=WHIPPLE OBSERVATORY|VMAGINS=-3.812,0,2.581,Z,-4.780,-4.126,,WASP-52,AAVSO,STD,0,,,
2459156.46924,12.716,0.018,,B,KPRB,,112,120,X38348BK,|CDEC=8.69550|CMAGINS=-4.762|CRA=348.39218|CREFERR=0.101|CREFMAG=11.765|KDEC=8.65937|KMAGINS=-4.092|KMAGSTD=12.435|KRA=348.53180|KREFERR=0.060|KREFMAG=13.053|OBSERVAT=WHIPPLE OBSERVATORY|VMAGINS=-3.811,0,2.515,Z,-4.762,-4.092,,WASP-52,AAVSO,STD,0,,,
2459156.46924,12.127,0.018,,V,KPRB,,112,120,X38348BK,|CDEC=8.69550|CMAGINS=-4.762|CRA=348.39218|CREFERR=0.051|CREFMAG=11.176|KDEC=8.65937|KMAGINS=-4.092|KMAGSTD=11.846|KRA=348.53180|KREFERR=0.055|KREFMAG=11.999|OBSERVAT=WHIPPLE OBSERVATORY|VMAGINS=-3.811,0,2.515,Z,-4.762,-4.092,,WASP-52,AAVSO,STD,0,,,
